"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000000794" 0.874908877895146 3.36384956132022 4.24990137079991 0.791512382953744 0.428645053018127 0.997863453146369 "potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3" "Kcnn3" "protein_coding"
"ENSMUSG00000000902" 1.84207708802898 4.44961724706138 2.28511127477419 1.94722125621698 0.0515082143795708 0.997863453146369 "SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1" "Smarcb1" "protein_coding"
"ENSMUSG00000000959" 1.2780738949699 2.24093940218011 2.75018665745968 0.814831748274876 0.415168625261719 0.997863453146369 "oxidase assembly 1-like" "Oxa1l" "protein_coding"
"ENSMUSG00000001741" 1.37776237516641 2.35283227662116 2.84327264011755 0.827508499685732 0.407948906505657 0.997863453146369 "interleukin 16" "Il16" "protein_coding"
"ENSMUSG00000002103" 1.37776237516641 2.35283227662116 2.84327264011755 0.827508499685732 0.407948906505657 0.997863453146369 "acid phosphatase 2, lysosomal" "Acp2" "protein_coding"
"ENSMUSG00000003062" 1.31587435306349 2.17182869763337 2.70002522969775 0.804373482790191 0.421181310842998 0.997863453146369 "STARD3 N-terminal like" "Stard3nl" "protein_coding"
"ENSMUSG00000003534" 1.51986594750336 2.53786318533573 2.46870988129883 1.02801192013722 0.303944220556598 0.997863453146369 "discoidin domain receptor family, member 1" "Ddr1" "protein_coding"
"ENSMUSG00000004018" 0.825064637796889 3.28464083901742 4.06305680814933 0.808416173859388 0.418851044255925 0.997863453146369 "Fanconi anemia, complementation group L" "Fancl" "protein_coding"
"ENSMUSG00000004846" 1.31587435306349 2.17182869763337 2.70002522969775 0.804373482790191 0.421181310842998 0.997863453146369 "procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3" "Plod3" "protein_coding"
"ENSMUSG00000004929" 1.50782216549869 2.43194429032583 2.50875976208618 0.969381097018045 0.332355080200957 0.997863453146369 "thimet oligopeptidase 1" "Thop1" "protein_coding"
"ENSMUSG00000005580" 0.775220397698632 3.20254599029033 4.27622388816021 0.74891915719319 0.453905932999377 0.997863453146369 "adenylate cyclase 9" "Adcy9" "protein_coding"
"ENSMUSG00000005823" 1.22822965487164 2.18423831142582 2.8417943541723 0.768612376268162 0.442123456160806 0.997863453146369 "G protein-coupled receptor 108" "Gpr108" "protein_coding"
"ENSMUSG00000007122" 0.775220397698632 3.20254599029033 4.27622388816021 0.74891915719319 0.453905932999377 0.997863453146369 "calsequestrin 1" "Casq1" "protein_coding"
"ENSMUSG00000007659" 0.825064637796889 3.28464083901742 4.06305680814933 0.808416173859388 0.418851044255925 0.997863453146369 "BCL2-like 1" "Bcl2l1" "protein_coding"
"ENSMUSG00000007682" 0.874908877895146 3.36384956132022 4.24990137079991 0.791512382953744 0.428645053018127 0.997863453146369 "deiodinase, iodothyronine, type II" "Dio2" "protein_coding"
"ENSMUSG00000008035" 1.26603011296523 2.11217271309643 2.78696205490202 0.757876379903095 0.448524991726955 0.997863453146369 "Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))" "Mid1ip1" "protein_coding"
"ENSMUSG00000008822" 0.825064637796889 3.28464083901742 4.06305680814933 0.808416173859388 0.418851044255925 0.997863453146369 "acylphosphatase 1, erythrocyte (common) type" "Acyp1" "protein_coding"
"ENSMUSG00000009549" 1.89192132812724 4.481355118356 2.25815293319605 1.98452241762623 0.0471976315285458 0.997863453146369 "signal recognition particle 14" "Srp14" "protein_coding"
"ENSMUSG00000010914" 1.31587435306349 2.17182869763337 2.70002522969775 0.804373482790191 0.421181310842998 0.997863453146369 "pyruvate dehydrogenase complex, component X" "Pdhx" "protein_coding"
"ENSMUSG00000011148" 1.06685669033035 3.65902266230972 3.28330420402871 1.11443303298549 0.265093458635233 0.997863453146369 "adenylosuccinate synthetase like 1" "Adssl1" "protein_coding"
"ENSMUSG00000013495" 1.37776237516641 2.35283227662116 2.84327264011755 0.827508499685732 0.407948906505657 0.997863453146369 "transmembrane protein 175" "Tmem175" "protein_coding"
"ENSMUSG00000015355" 1.22822965487164 2.18423831142582 2.8417943541723 0.768612376268162 0.442123456160806 0.997863453146369 "CD48 antigen" "Cd48" "protein_coding"
"ENSMUSG00000015747" 0.825064637796889 3.28464083901742 4.06305680814933 0.808416173859388 0.418851044255925 0.997863453146369 "vacuolar protein sorting 45" "Vps45" "protein_coding"
"ENSMUSG00000016028" 1.56971018760161 2.58116677740347 2.42944462275722 1.06245137395808 0.288030821855298 0.997863453146369 "cadherin, EGF LAG seven-pass G-type receptor 1" "Celsr1" "protein_coding"
"ENSMUSG00000016356" 4.3556062480702 2.43827698570477 1.27593443975375 1.91097356551905 0.0560079780651598 0.997863453146369 "collagen, type XX, alpha 1" "Col20a1" "protein_coding"
"ENSMUSG00000017561" 1.32791813506816 2.29554353946434 2.71496380461575 0.845515338201435 0.397823172559247 0.997863453146369 "cytokine receptor-like factor 3" "Crlf3" "protein_coding"
"ENSMUSG00000017721" 1.70719912589172 2.58961764211853 3.74576725090317 0.691345048599624 0.48934872827269 0.997863453146369 "phosphatidylinositol glycan anchor biosynthesis, class T" "Pigt" "protein_coding"
"ENSMUSG00000017765" 0.825064637796889 3.28464083901742 4.06305680814933 0.808416173859388 0.418851044255925 0.997863453146369 "solute carrier family 12, member 4" "Slc12a4" "protein_coding"
"ENSMUSG00000018286" 1.79945845813041 2.73502976070529 2.25387770931266 1.21347744352082 0.224947333241402 0.997863453146369 "proteasome (prosome, macropain) subunit, beta type 6" "Psmb6" "protein_coding"
"ENSMUSG00000018986" 1.56971018760161 2.58116677740347 2.42944462275722 1.06245137395808 0.288030821855298 0.997863453146369 "schlafen 3" "Slfn3" "protein_coding"
"ENSMUSG00000019487" 1.99140627056561 2.91691360520981 2.18504774179494 1.33494273347715 0.181895090017166 0.997863453146369 "thyroid hormone receptor interactor 10" "Trip10" "protein_coding"
"ENSMUSG00000020038" 0.775220397698632 3.20254599029033 4.27622388816021 0.74891915719319 0.453905932999377 0.997863453146369 "cryptochrome 1 (photolyase-like)" "Cry1" "protein_coding"
"ENSMUSG00000020169" 0.775220397698632 3.20254599029033 4.27622388816021 0.74891915719319 0.453905932999377 0.997863453146369 "bestrophin 3" "Best3" "protein_coding"
"ENSMUSG00000020213" 1.32791813506816 2.29554353946434 2.71496380461575 0.845515338201435 0.397823172559247 0.997863453146369 "GLI pathogenesis-related 1 like 1" "Glipr1l1" "protein_coding"
"ENSMUSG00000020256" 1.25880450276555 3.90822106499371 2.93345114542239 1.33229458110882 0.182763407116372 0.997863453146369 "aldehyde dehydrogenase 1 family, member L2" "Aldh1l2" "protein_coding"
"ENSMUSG00000020420" 2.57467885582904 3.33325705313218 1.92800501740414 1.7288632669743 0.0838335696988759 0.997863453146369 "zinc finger protein 607A" "Zfp607a" "protein_coding"
"ENSMUSG00000020485" 1.55766640559695 2.48016236809229 2.43394110087199 1.01899029816446 0.308207572473765 0.997863453146369 "suppressor of Ty 4A" "Supt4a" "protein_coding"
"ENSMUSG00000020485" 1.55766640559695 2.48016236809229 2.43394110087199 1.01899029816446 0.308207572473765 0.997863453146369 "suppressor of Ty 4B" "Supt4b" "protein_coding"
"ENSMUSG00000020743" 1.51986594750336 2.53786318533573 2.46870988129883 1.02801192013722 0.303944220556598 0.997863453146369 "MIF4G domain containing" "Mif4gd" "protein_coding"
"ENSMUSG00000020847" 1.66939866779813 2.67034157533705 2.54028837201111 1.0511962361277 0.293168471499461 0.997863453146369 "rabphilin 3A-like (without C2 domains)" "Rph3al" "protein_coding"
"ENSMUSG00000021066" 0.775220397698632 3.20254599029033 4.27622388816021 0.74891915719319 0.453905932999377 0.997863453146369 "atlastin GTPase 1" "Atl1" "protein_coding"
"ENSMUSG00000021094" 1.99140627056561 2.91691360520981 2.18504774179494 1.33494273347715 0.181895090017166 0.997863453146369 "dehydrogenase/reductase (SDR family) member 7" "Dhrs7" "protein_coding"
"ENSMUSG00000021388" 0.825064637796889 3.28464083901742 4.06305680814933 0.808416173859388 0.418851044255925 0.997863453146369 "asporin" "Aspn" "protein_coding"
"ENSMUSG00000021556" 2.04125051066386 2.95203593912841 2.12537228226777 1.38895005066058 0.164847939361607 0.997863453146369 "golgi membrane protein 1" "Golm1" "protein_coding"
"ENSMUSG00000021572" 1.40833722306032 4.04891117335498 2.73641067610736 1.47964309915451 0.138968518169858 0.997863453146369 "centrosomal protein 72" "Cep72" "protein_coding"
"ENSMUSG00000021589" 0.775220397698632 3.20254599029033 4.27622388816021 0.74891915719319 0.453905932999377 0.997863453146369 "Rho-related BTB domain containing 3" "Rhobtb3" "protein_coding"
"ENSMUSG00000021665" 1.56971018760161 2.58116677740347 2.42944462275722 1.06245137395808 0.288030821855298 0.997863453146369 "hexosaminidase B" "Hexb" "protein_coding"
"ENSMUSG00000021963" 1.20896026266729 3.85428113890255 3.27298498573046 1.17760428346186 0.238954401407339 0.997863453146369 "Sin3-associated polypeptide 18" "Sap18" "protein_coding"
"ENSMUSG00000022204" 1.79945845813041 2.73502976070529 2.25387770931266 1.21347744352082 0.224947333241402 0.997863453146369 "neuroguidin, EIF4E binding protein" "Ngdn" "protein_coding"
"ENSMUSG00000022231" 1.2780738949699 2.24093940218011 2.75018665745968 0.814831748274876 0.415168625261719 0.997863453146369 "sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A" "Sema5a" "protein_coding"
"ENSMUSG00000022248" 1.32791813506816 2.29554353946434 2.71496380461575 0.845515338201435 0.397823172559247 0.997863453146369 "RAD1 checkpoint DNA exonuclease" "Rad1" "protein_coding"
"ENSMUSG00000022469" 2.16482301711157 2.00629736933281 1.89820616101812 1.0569438718167 0.290537204322164 0.997863453146369 "Rap guanine nucleotide exchange factor (GEF) 3" "Rapgef3" "protein_coding"
"ENSMUSG00000022526" 2.3947748253985 3.25637812223976 1.9880310765931 1.63799155887453 0.101423454654765 0.997863453146369 "zinc finger protein 251" "Zfp251" "protein_coding"
"ENSMUSG00000022674" 1.01701245023209 3.59752156539448 3.42748831583397 1.04960870290207 0.293898054139238 0.997863453146369 "ubiquitin-conjugating enzyme E2 variant 2" "Ube2v2" "protein_coding"
"ENSMUSG00000022744" 1.45797792540043 2.37354538563489 2.72922380921319 0.869677810087387 0.384476502082379 0.997863453146369 "claudin domain containing 1" "Cldnd1" "protein_coding"
"ENSMUSG00000022757" 4.75415663109812 2.04988104191799 1.18805455685033 1.72540985605279 0.0844536363513168 0.997863453146369 "Trk-fused gene" "Tfg" "protein_coding"
