"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000000088" 1.51444467096174 2.49054027124141 2.66377038816659 0.934968074690397 0.349804752464954 0.991957387165511 "cytochrome c oxidase subunit Va" "Cox5a" "protein_coding"
"ENSMUSG00000000340" 1.36466853012226 2.29686531901857 2.95955977568276 0.776083435749729 0.437699723267538 0.991957387165511 "dihydrolipoamide branched chain transacylase E2" "Dbt" "protein_coding"
"ENSMUSG00000000399" 0.81810968323375 3.27234844904934 3.46323741839829 0.944881350514733 0.344719453665983 0.991957387165511 "NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9" "Ndufa9" "protein_coding"
"ENSMUSG00000001054" 0.81810968323375 3.27234844904934 3.46323741839829 0.944881350514733 0.344719453665983 0.991957387165511 "required for meiotic nuclear division 5 homolog B" "Rmnd5b" "protein_coding"
"ENSMUSG00000001285" 0.784054841616875 3.21887445635401 3.51590617407631 0.915517734826829 0.359919896454231 0.991957387165511 "melanocyte proliferating gene 1" "Myg1" "protein_coding"
"ENSMUSG00000001569" 1.29849951257862 2.21567043254731 2.77475794746711 0.798509446407692 0.424574913518474 0.991957387165511 "nucleolar protein with MIF4G domain 1" "Nom1" "protein_coding"
"ENSMUSG00000001670" 0.784054841616875 3.21887445635401 3.51590617407631 0.915517734826829 0.359919896454231 0.991957387165511 "tyrosine aminotransferase" "Tat" "protein_coding"
"ENSMUSG00000002550" 1.03405484161687 3.62013816240307 3.16571325849858 1.14354581947198 0.252812042239009 0.991957387165511 "uridine-cytidine kinase 1" "Uck1" "protein_coding"
"ENSMUSG00000002910" 0.852164524850625 3.32599186046845 3.71496912589982 0.895294616927092 0.370629617143607 0.991957387165511 "arrestin domain containing 2" "Arrdc2" "protein_coding"
"ENSMUSG00000003154" 1.81810968323375 4.43337863092449 2.57382505389255 1.72248639208 0.0849814457686853 0.991957387165511 "forkhead box J2" "Foxj2" "protein_coding"
"ENSMUSG00000003721" 1.35216452485062 3.99880604773358 2.84781588816973 1.40416593093157 0.160269444361362 0.991957387165511 "insulin induced gene 2" "Insig2" "protein_coding"
"ENSMUSG00000003746" 1.79849951257862 2.77502062403702 2.49396399409688 1.11269474242828 0.265839554339954 0.991957387165511 "mannosidase 1, alpha" "Man1a" "protein_coding"
"ENSMUSG00000003948" 0.784054841616875 3.21887445635401 3.51590617407631 0.915517734826829 0.359919896454231 0.991957387165511 "monocyte to macrophage differentiation-associated" "Mmd" "protein_coding"
"ENSMUSG00000004018" 0.75 3.16128078184387 3.89891803573326 0.81080975616081 0.417474930918822 0.991957387165511 "Fanconi anemia, complementation group L" "Fancl" "protein_coding"
"ENSMUSG00000004661" 1.33255435419549 2.25363222950239 2.7798737204218 0.810695900661432 0.417540328068058 0.991957387165511 "AT rich interactive domain 3B (BRIGHT-like)" "Arid3b" "protein_coding"
"ENSMUSG00000004843" 1.31810968323375 3.96669740673642 2.87016966884393 1.38204282826742 0.166958551189661 0.991957387165511 "charged multivesicular body protein 2B" "Chmp2b" "protein_coding"
"ENSMUSG00000005262" 2.31100351785026 2.01448782751026 2.01065659083847 1.00190546545305 0.316389252696908 0.991957387165511 "ubiquitin recognition factor in ER-associated degradation 1" "Ufd1" "protein_coding"
"ENSMUSG00000005804" 0.784054841616875 3.21887445635401 3.51590617407631 0.915517734826829 0.359919896454231 0.991957387165511 "biogenesis of lysosomal organelles complex-1, subunit 6, pallidin" "Bloc1s6" "protein_coding"
"ENSMUSG00000005907" 1.79655884688851 2.77811005893098 2.49488578742424 1.11352193873337 0.265484331396455 0.991957387165511 "peroxisomal biogenesis factor 1" "Pex1" "protein_coding"
"ENSMUSG00000006299" 1.22844916365476 2.13829280200577 3.05503784148317 0.699923507647181 0.483975075801118 0.991957387165511 "angio-associated migratory protein" "Aamp" "protein_coding"
"ENSMUSG00000006398" 2.30906285216015 2.01799235166553 2.10394028849258 0.959149060789825 0.337483657929766 0.991957387165511 "cell division cycle 20" "Cdc20" "protein_coding"
"ENSMUSG00000006818" 0.784054841616875 3.21887445635401 3.51590617407631 0.915517734826829 0.359919896454231 0.991957387165511 "superoxide dismutase 2, mitochondrial" "Sod2" "protein_coding"
"ENSMUSG00000008136" 1.58061368850539 2.55655532313127 2.59987326031456 0.983338442744688 0.325440895791594 0.991957387165511 "four and a half LIM domains 2" "Fhl2" "protein_coding"
"ENSMUSG00000008393" 1.10216452485062 3.70058864596042 3.10015132077759 1.19368000560444 0.232603164634856 0.991957387165511 "calcium regulated heat stable protein 1" "Carhsp1" "protein_coding"
"ENSMUSG00000009092" 1.29849951257862 2.21567043254731 2.77475794746711 0.798509446407692 0.424574913518474 0.991957387165511 "Der1-like domain family, member 3" "Derl3" "protein_coding"
"ENSMUSG00000010751" 2.36466853012226 3.21914067697103 2.28811490468659 1.4068964239416 0.159458104146454 0.991957387165511 "tumor necrosis factor receptor superfamily, member 22" "Tnfrsf22" "protein_coding"
"ENSMUSG00000011114" 0.81810968323375 3.27234844904934 3.46323741839829 0.944881350514733 0.344719453665983 0.991957387165511 "transforming growth factor beta regulated gene 1" "Tbrg1" "protein_coding"
"ENSMUSG00000012117" 0.75 3.16128078184387 3.89891803573326 0.81080975616081 0.417474930918822 0.991957387165511 "dehydrodolichyl diphosphate synthase" "Dhdds" "protein_coding"
"ENSMUSG00000012350" 1.33255435419549 2.25363222950239 2.7798737204218 0.810695900661432 0.417540328068058 0.991957387165511 "ets homologous factor" "Ehf" "protein_coding"
"ENSMUSG00000013089" 1.26250400527164 2.18047421378104 2.82218326817616 0.772619637558187 0.439747519131176 0.991957387165511 "ets variant 5" "Etv5" "protein_coding"
"ENSMUSG00000015340" 1.29655884688851 2.21931767243002 2.77615714213821 0.799420767197885 0.424046472615421 0.991957387165511 "cytochrome b-245, beta polypeptide" "Cybb" "protein_coding"
"ENSMUSG00000015971" 1 3.57613288071153 3.48361003789544 1.02655947187246 0.304627946091025 0.991957387165511 "ARP8 actin-related protein 8" "Actr8" "protein_coding"
"ENSMUSG00000016409" 2.36660919581237 3.21652035268687 2.28744543008189 1.40616266092595 0.15967582899478 0.991957387165511 "NFKB activating protein" "Nkap" "protein_coding"
"ENSMUSG00000016477" 1.3862193664675 4.0304763471508 2.86397625451239 1.4073008953201 0.159338183971664 0.991957387165511 "E2F transcription factor 3" "E2f3" "protein_coding"
"ENSMUSG00000016487" 2.06810968323375 4.62006927145611 2.47367818991731 1.86769212352984 0.0618049971489146 0.991957387165511 "PTPRF interacting protein, binding protein 1 (liprin beta 1)" "Ppfibp1" "protein_coding"
"ENSMUSG00000016554" 2.31294418354036 2.01070727050343 2.10241431761261 0.95638012624775 0.338880221626412 0.991957387165511 "eukaryotic translation initiation factor 3, subunit D" "Eif3d" "protein_coding"
"ENSMUSG00000016624" 1.26250400527164 2.18047421378104 2.82218326817616 0.772619637558187 0.439747519131176 0.991957387165511 "PHD finger protein 21B" "Phf21b" "protein_coding"
"ENSMUSG00000016946" 1.29655884688851 2.21931767243002 2.77615714213821 0.799420767197885 0.424046472615421 0.991957387165511 "potassium channel tetramerisation domain containing 5" "Kctd5" "protein_coding"
"ENSMUSG00000018008" 1.26250400527164 2.18047421378104 2.82218326817616 0.772619637558187 0.439747519131176 0.991957387165511 "cytohesin 4" "Cyth4" "protein_coding"
"ENSMUSG00000019461" 0.81810968323375 3.27234844904934 3.46323741839829 0.944881350514733 0.344719453665983 0.991957387165511 "phospholipid scramblase 3" "Plscr3" "protein_coding"
"ENSMUSG00000019809" 1.61466853012226 2.5871678280636 2.62065342064464 0.987222426163929 0.323533610070051 0.991957387165511 "peroxisomal biogenesis factor 3" "Pex3" "protein_coding"
"ENSMUSG00000019842" 1.10216452485062 3.70058864596042 3.10015132077759 1.19368000560444 0.232603164634856 0.991957387165511 "TRAF3 interacting protein 2" "Traf3ip2" "protein_coding"
"ENSMUSG00000019861" 2.59699902515724 2.2145926194789 2.01423745823058 1.09946948431012 0.271563337336222 0.991957387165511 "golgi associated PDZ and coiled-coil motif containing" "Gopc" "protein_coding"
"ENSMUSG00000019863" 1.54849951257862 2.52237116063121 2.61335547117126 0.965184869971296 0.334452223771707 0.991957387165511 "glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1" "Qrsl1" "protein_coding"
"ENSMUSG00000019866" 1.33255435419549 2.25363222950239 2.7798737204218 0.810695900661432 0.417540328068058 0.991957387165511 "crystallin beta-gamma domain containing 1" "Crybg1" "protein_coding"
"ENSMUSG00000019878" 1.26444467096174 2.17674460471192 2.82072748760199 0.771696172097241 0.440294398429454 0.991957387165511 "heat shock factor 2" "Hsf2" "protein_coding"
"ENSMUSG00000020156" 1.86466853012226 2.82988092236911 2.47296831257647 1.14432558960725 0.252488634659119 0.991957387165511 "melanoma associated antigen (mutated) 1" "Mum1" "protein_coding"
"ENSMUSG00000020267" 1.22844916365476 2.13829280200577 3.05503784148317 0.699923507647181 0.483975075801118 0.991957387165511 "histidine triad nucleotide binding protein 1" "Hint1" "protein_coding"
"ENSMUSG00000020272" 3.16122737701077 2.5587896618037 1.88618176570095 1.35659760280462 0.174909103878129 0.991957387165511 "serine/threonine kinase 10" "Stk10" "protein_coding"
"ENSMUSG00000020328" 2.56294418354036 2.19506460289296 2.02743337010036 1.08268150029725 0.278949818147027 0.991957387165511 "NudC domain containing 2" "Nudcd2" "protein_coding"
"ENSMUSG00000020420" 2.1362193664675 4.66091912030145 2.42596180559864 1.92126648883959 0.0546981196336649 0.991957387165511 "zinc finger protein 607A" "Zfp607a" "protein_coding"
"ENSMUSG00000020432" 1.29655884688851 2.21931767243002 2.77615714213821 0.799420767197885 0.424046472615421 0.991957387165511 "transcobalamin 2" "Tcn2" "protein_coding"
