"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000000278" 1.31778729010322 2.96759329353754 1.45916907198777 2.03375561510148 0.0419762416743591 0.999966321727215 "serine carboxypeptidase 1" "Scpep1" "protein_coding"
"ENSMUSG00000002103" 0.782921575990144 2.22185167712814 1.78577639831504 1.2441936623334 0.213428295722905 0.999966321727215 "acid phosphatase 2, lysosomal" "Acp2" "protein_coding"
"ENSMUSG00000002274" 0.420582497596102 2.16864940840189 2.6252644306437 0.826068941127638 0.408764985057326 0.999966321727215 "meteorin, glial cell differentiation regulator" "Metrn" "protein_coding"
"ENSMUSG00000003154" 1.92932871329571 2.83612259130299 1.28617925538429 2.20507567621716 0.0274487846133057 0.999966321727215 "forkhead box J2" "Foxj2" "protein_coding"
"ENSMUSG00000003199" 1.02968852659551 2.4752273403616 1.73866210405205 1.42363909272132 0.154550973282545 0.999966321727215 "MPN domain containing" "Mpnd" "protein_coding"
"ENSMUSG00000003228" 0.587669568793144 2.69813703809475 1.86609928790851 1.4458700325205 0.148213658647462 0.999966321727215 "G protein-coupled receptor kinase 5" "Grk5" "protein_coding"
"ENSMUSG00000005131" 0.485114226128522 2.42039056443243 2.47419862507972 0.97825232780349 0.327949541574285 0.999966321727215 "RIKEN cDNA 4930550C14 gene" "4930550C14Rik" "protein_coding"
"ENSMUSG00000005823" 0.918817993436032 2.47089848163762 1.57975817506426 1.56409918976182 0.117794276234662 0.999966321727215 "G protein-coupled receptor 108" "Gpr108" "protein_coding"
"ENSMUSG00000006412" 0.767953606795414 2.08847202552458 1.70570821459149 1.2244016928914 0.22080073101332 0.999966321727215 "prefoldin 2" "Pfdn2" "protein_coding"
"ENSMUSG00000008845" 1.43017149813853 2.35007670640576 1.36898517378405 1.71665606860434 0.0860420314599397 0.999966321727215 "CD163 antigen" "Cd163" "protein_coding"
"ENSMUSG00000010142" 1.23558492982324 2.14410225134246 1.54844194911212 1.38468365092529 0.166149220378657 0.999966321727215 "tumor necrosis factor receptor superfamily, member 13b" "Tnfrsf13b" "protein_coding"
"ENSMUSG00000014599" 0.71052367447028 2.92202086003917 2.02282404398555 1.44452547354635 0.148591219515176 0.999966321727215 "colony stimulating factor 1 (macrophage)" "Csf1" "protein_coding"
"ENSMUSG00000015377" 0.797746535064323 2.18212245510412 1.84712272129343 1.18136300850445 0.237458546545227 0.999966321727215 "DENN/MADD domain containing 6B" "Dennd6b" "protein_coding"
"ENSMUSG00000015474" 0.360891669466801 2.08003175787665 2.69861614599396 0.77077718554542 0.440839012335575 0.999966321727215 "palmitoyl-protein thioesterase 2" "Ppt2" "protein_coding"
"ENSMUSG00000015846" 0.42231872230537 2.26634548912146 2.24661104417096 1.00878409504916 0.313078190476597 0.999966321727215 "retinoid X receptor alpha" "Rxra" "protein_coding"
"ENSMUSG00000015971" 0.680287275382866 2.92547570878173 1.80008340480493 1.62518897789558 0.104122298257365 0.999966321727215 "ARP8 actin-related protein 8" "Actr8" "protein_coding"
"ENSMUSG00000016194" 0.362260120451385 2.08649658793365 2.6620696269842 0.783787383614526 0.433164877996035 0.999966321727215 "hydroxysteroid 11-beta dehydrogenase 1" "Hsd11b1" "protein_coding"
"ENSMUSG00000018196" 0.80421931219271 2.0692978222634 1.6894785282277 1.22481451388088 0.220645115204302 0.999966321727215 "glutaredoxin 2 (thioltransferase)" "Glrx2" "protein_coding"
"ENSMUSG00000018405" 1.04367174956312 2.4912738751182 1.73749054216633 1.43383449558928 0.151619498417698 0.999966321727215 "mitochondrial rRNA methyltransferase 1" "Mrm1" "protein_coding"
"ENSMUSG00000018761" 0.858312659914707 3.23005596250309 1.83648825790593 1.7588220064016 0.0786077457427738 0.999966321727215 "mannose-P-dolichol utilization defect 1" "Mpdu1" "protein_coding"
"ENSMUSG00000019461" 0.573258806039809 2.5999240491228 2.12223852491199 1.2250856907004 0.220542935982186 0.999966321727215 "phospholipid scramblase 3" "Plscr3" "protein_coding"
"ENSMUSG00000019868" 0.723674218679348 2.11069799496347 1.79519877599567 1.17574611969798 0.239696342977043 0.999966321727215 "vesicle (multivesicular body) trafficking 1" "Vta1" "protein_coding"
"ENSMUSG00000019927" 1.40509919125596 2.25896669735086 1.45295581731005 1.55473874046152 0.120008304080897 0.999966321727215 "ubiquitin-conjugating enzyme E2D 1" "Ube2d1" "protein_coding"
"ENSMUSG00000020038" 1.17670758857087 3.69962499134197 1.50847206447305 2.45256447134428 0.0141841958879477 0.999966321727215 "cryptochrome 1 (photolyase-like)" "Cry1" "protein_coding"
"ENSMUSG00000020218" 1.9002764339982 2.04119289152704 1.26815813356311 1.60957284230158 0.107491140963917 0.999966321727215 "Wnt inhibitory factor 1" "Wif1" "protein_coding"
"ENSMUSG00000020319" 0.499157215157173 2.44404535074657 2.17390862186284 1.12426314803069 0.260901407146919 0.999966321727215 "WD repeat containing planar cell polarity effector" "Wdpcp" "protein_coding"
"ENSMUSG00000020420" 1.16045012633421 2.77112553571069 1.53615776078126 1.80393290745173 0.0712418254365832 0.999966321727215 "zinc finger protein 607A" "Zfp607a" "protein_coding"
"ENSMUSG00000020485" 0.753910617766763 2.07108675252447 1.70831488941204 1.21235655402926 0.225375924071175 0.999966321727215 "suppressor of Ty 4A" "Supt4a" "protein_coding"
"ENSMUSG00000020485" 0.753910617766763 2.07108675252447 1.70831488941204 1.21235655402926 0.225375924071175 0.999966321727215 "suppressor of Ty 4B" "Supt4b" "protein_coding"
"ENSMUSG00000020526" 0.826200286846309 2.28823654620623 1.77844951711591 1.28664689336644 0.198217391144839 0.999966321727215 "zinc finger, HIT type 3" "Znhit3" "protein_coding"
"ENSMUSG00000020882" 0.420582497596102 2.16864940840189 2.6252644306437 0.826068941127638 0.408764985057326 0.999966321727215 "calcium channel, voltage-dependent, beta 1 subunit" "Cacnb1" "protein_coding"
"ENSMUSG00000020941" 1.56296650073941 2.05590834008479 1.56900171694586 1.31032892945886 0.19008458485798 0.999966321727215 "mitogen-activated protein kinase kinase kinase 14" "Map3k14" "protein_coding"
"ENSMUSG00000020956" 0.3924965195388 2.09420063507966 2.67096893945467 0.784060272714077 0.433004744815735 0.999966321727215 "D-tyrosyl-tRNA deacylase 2" "Dtd2" "protein_coding"
"ENSMUSG00000020973" 0.859202862400552 2.30125918435711 1.63757667042971 1.40528332255322 0.159937045579461 0.999966321727215 "dynein, axonemal assembly factor 2" "Dnaaf2" "protein_coding"
"ENSMUSG00000021368" 0.453923572377368 2.29145270141016 3.02238425861479 0.758160612727772 0.448354837314551 0.999966321727215 "TBC1 domain family, member 7" "Tbc1d7" "protein_coding"
"ENSMUSG00000021710" 0.767510135976909 2.20352156065487 1.65265966508016 1.33331841226244 0.182427333912324 0.999966321727215 "neurolysin (metallopeptidase M3 family)" "Nln" "protein_coding"
"ENSMUSG00000021785" 0.828937188815477 2.28652959556957 1.64481670580617 1.39014249277635 0.164485612055719 0.999966321727215 "N-glycanase 1" "Ngly1" "protein_coding"
"ENSMUSG00000021786" 0.543804376997923 2.55935385290714 2.44679457007287 1.04600275160449 0.295559761988107 0.999966321727215 "3-oxoacyl-ACP synthase, mitochondrial" "Oxsm" "protein_coding"
"ENSMUSG00000021963" 0.983980921433818 2.46914038926326 1.58535680531109 1.55746667311196 0.119359727165719 0.999966321727215 "Sin3-associated polypeptide 18" "Sap18" "protein_coding"
"ENSMUSG00000022369" 1.81034920678148 2.05730919557356 1.20504677317323 1.70724426750349 0.0877766602259981 0.999966321727215 "Mdm2, transformed 3T3 cell double minute p53 binding protein" "Mtbp" "protein_coding"
"ENSMUSG00000022427" 2.13018828351605 2.2490121367463 1.22547983570061 1.83520941857075 0.0664746661429011 0.999966321727215 "translocase of outer mitochondrial membrane 22 homolog (yeast)" "Tomm22" "protein_coding"
