"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000000326" 0.725642992196654 2.99892879952102 3.55085156602808 0.844566083305919 0.398353152464679 0.999839222343689 "catechol-O-methyltransferase" "Comt" "protein_coding"
"ENSMUSG00000000399" 0.725642992196654 2.99892879952102 3.55085156602808 0.844566083305919 0.398353152464679 0.999839222343689 "NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9" "Ndufa9" "protein_coding"
"ENSMUSG00000000938" 0.725642992196654 2.99892879952102 3.55085156602808 0.844566083305919 0.398353152464679 0.999839222343689 "homeobox A10" "Hoxa10" "protein_coding"
"ENSMUSG00000000958" 1.24632411748786 3.77385300390495 2.87736508919285 1.3115655771592 0.189666753929731 0.999839222343689 "solute carrier family 7 (cationic amino acid transporter, y+ system), member 7" "Slc7a7" "protein_coding"
"ENSMUSG00000001569" 1.98756140055603 2.81046126234411 2.37540774406069 1.18314898541996 0.236750106867174 0.999839222343689 "nucleolar protein with MIF4G domain 1" "Nom1" "protein_coding"
"ENSMUSG00000001670" 1.50666468013347 4.0462670844789 2.69612667616651 1.50077039044474 0.133414959580103 0.999839222343689 "tyrosine aminotransferase" "Tat" "protein_coding"
"ENSMUSG00000002871" 0.697953644326575 2.94828281618604 3.93269626503615 0.749684851687608 0.453444533090824 0.999839222343689 "transmembrane protein, adipocyte asscociated 1" "Tpra1" "protein_coding"
"ENSMUSG00000003154" 1.01367290271234 3.47292165168259 3.13561887245641 1.10757135766374 0.268046978979581 0.999839222343689 "forkhead box J2" "Foxj2" "protein_coding"
"ENSMUSG00000003269" 1.21863476961778 3.74547335061777 2.89744407448372 1.29268184452711 0.196121119575903 0.999839222343689 "cytohesin 2" "Cyth2" "protein_coding"
"ENSMUSG00000003352" 0.753332340066733 3.04618933069178 3.50366756067196 0.869428756564895 0.384612659951324 0.999839222343689 "calcium channel, voltage-dependent, beta 3 subunit" "Cacnb3" "protein_coding"
"ENSMUSG00000003464" 0.725642992196654 2.99892879952102 3.55085156602808 0.844566083305919 0.398353152464679 0.999839222343689 "peroxisomal biogenesis factor 19" "Pex19" "protein_coding"
"ENSMUSG00000003541" 1.46484967222303 2.30444706056289 2.61736948208218 0.880443925222836 0.378618869830696 0.999839222343689 "immediate early response 3" "Ier3" "protein_coding"
"ENSMUSG00000003545" 2.48055317797716 3.17117445936489 2.22591196100384 1.42466302123412 0.154254633245979 0.999839222343689 "FBJ osteosarcoma oncogene B" "Fosb" "protein_coding"
"ENSMUSG00000003721" 1.30170281322802 3.83108897074796 3.11370488349906 1.23039565857723 0.21854897830349 0.999839222343689 "insulin induced gene 2" "Insig2" "protein_coding"
"ENSMUSG00000003746" 2.50824252584724 3.1864294656645 2.23123643873684 1.42810031709074 0.153262986266342 0.999839222343689 "mannosidase 1, alpha" "Man1a" "protein_coding"
"ENSMUSG00000003808" 1.46484967222303 2.30444706056289 2.61736948208218 0.880443925222836 0.378618869830696 0.999839222343689 "phenylalanyl-tRNA synthetase, alpha subunit" "Farsa" "protein_coding"
"ENSMUSG00000003868" 1.01367290271234 3.47292165168259 3.13561887245641 1.10757135766374 0.268046978979581 0.999839222343689 "RuvB-like protein 2" "Ruvbl2" "protein_coding"
