"Gene_name" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "GENENAME" "SYMBOL" "Biotype"
"ENSMUSG00000000149" 1.92711779235623 2.79640464944849 1.33780037767318 2.09030038869643 0.0365908243925046 0.996454335554348 "guanine nucleotide binding protein, alpha 12" "Gna12" "protein_coding"
"ENSMUSG00000001285" 0.725161058923727 2.20131812459869 1.72614823815298 1.27527756651663 0.202211015121966 0.996454335554348 "melanocyte proliferating gene 1" "Myg1" "protein_coding"
"ENSMUSG00000002103" 1.20307821741419 3.01932032774033 1.60678307345944 1.87910887139212 0.0602296290589139 0.996454335554348 "acid phosphatase 2, lysosomal" "Acp2" "protein_coding"
"ENSMUSG00000002274" 0.363727091627013 2.12633684716246 2.3817460084714 0.892763896569783 0.371983624254515 0.996454335554348 "meteorin, glial cell differentiation regulator" "Metrn" "protein_coding"
"ENSMUSG00000002660" 0.365683819031291 2.12920242429205 2.66619233834701 0.798592957330344 0.424526472639229 0.996454335554348 "caseinolytic mitochondrial matrix peptidase proteolytic subunit" "Clpp" "protein_coding"
"ENSMUSG00000002910" 0.758846656632274 2.22597294825651 1.71479934624892 1.29809528626528 0.194254593893426 0.996454335554348 "arrestin domain containing 2" "Arrdc2" "protein_coding"
"ENSMUSG00000003154" 1.37713100351083 2.46033872365558 1.41051570180217 1.74428311610576 0.0811097342568488 0.996454335554348 "forkhead box J2" "Foxj2" "protein_coding"
"ENSMUSG00000003199" 0.759458292827778 2.15496085774307 1.70617177906373 1.26303862494175 0.206575299035671 0.996454335554348 "MPN domain containing" "Mpnd" "protein_coding"
"ENSMUSG00000003746" 3.62073443345258 2.04877176042544 1.09768520611063 1.86644745599218 0.0619787888988747 0.996454335554348 "mannosidase 1, alpha" "Man1a" "protein_coding"
"ENSMUSG00000003868" 1.61729716918599 2.19913631405566 1.36931015101631 1.60601768154822 0.108270025052846 0.996454335554348 "RuvB-like protein 2" "Ruvbl2" "protein_coding"
"ENSMUSG00000004018" 0.512377981002353 2.59732573305401 1.97337420465067 1.31618510413933 0.18811192208345 0.996454335554348 "Fanconi anemia, complementation group L" "Fancl" "protein_coding"
"ENSMUSG00000004933" 0.379979139180821 2.16982434101527 2.35632595367727 0.920850673324314 0.357128394616261 0.996454335554348 "megakaryocyte-associated tyrosine kinase" "Matk" "protein_coding"
"ENSMUSG00000005131" 0.363727091627013 2.12633684716246 2.3817460084714 0.892763896569783 0.371983624254515 0.996454335554348 "RIKEN cDNA 4930550C14 gene" "4930550C14Rik" "protein_coding"
"ENSMUSG00000005823" 1.32512124383909 3.16524038836699 1.47895229498982 2.14019099810706 0.0323393343659044 0.996454335554348 "G protein-coupled receptor 108" "Gpr108" "protein_coding"
"ENSMUSG00000005949" 0.713813854852785 2.18043352066055 1.83382035600958 1.18901151550373 0.234435135509549 0.996454335554348 "cystinosis, nephropathic" "Ctns" "protein_coding"
"ENSMUSG00000006095" 0.332214385193708 2.018575183052 2.74013676516902 0.736669500847885 0.461323358432329 0.996454335554348 "tubulin folding cofactor B" "Tbcb" "protein_coding"
"ENSMUSG00000006412" 0.679569196211855 2.098029111766 1.86915014292917 1.12245082060564 0.261670806688514 0.996454335554348 "prefoldin 2" "Pfdn2" "protein_coding"
